AHI #,Project ID,Project Name,Owner,Developer,Address,Zip Code ,Council District,Total Units,Total Affordable Units,Total PSH Units ,Unit Type,Tenure,Status,Affordability Start Year,Affordability Expiration Year ,Affordability Period,Fee in Lieu Status,Calculated Fee In Lieu,Units <= 30% MFI,Units <= 40% MFI,Units <= 50% MFI,Units <= 60% MFI,Units <= 65% MFI,Units <= 80% MFI,Market Rate Units,RHDA ,OHDA,PA Bond ,CLT,DDB,ERC,MDA,MUD,MUDB,NBG,PUDDA,PUDDB,RNY,SMART,SMART-GF,TOD,UNO,VMU,VOL,2006 GO Bond ,2013 GO Bond,CDBG,HOME,HTF,CIP,UNO TF ,Total City Funding ,LIHTC ,Longitude,Latitude,Location
347,4008,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.30060005,"(30.30060005, -97.70059967)"
347,4009,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70069885,30.30060005,"(30.30060005, -97.70069885)"
347,4010,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.30060005,"(30.30060005, -97.70110321)"
347,4011,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.30060005,"(30.30060005, -97.70110321)"
321,4015,Enclave at Estancia - Phase IV (Lennar Homes),SLF III Onion Creek LP,"Estancia Villas, LLC",Undisclosed,"78,652",5,47,0,,Single Family,Ownership,Certified/Loan Executed,,,0,None,0,0,0,0,0,0,0,47,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,0,N/A,-97.807296,30.124392,"(30.124392, -97.807296)"
347,4017,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70120239,30.3006005,"(30.3006005, -97.70120239)"
347,4018,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70120239,30.30080032,"(30.30080032, -97.70120239)"
347,4019,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.30080032,"(30.30080032, -97.70110321)"
347,4020,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70110321,30.30080032,"(30.30080032, -97.70110321)"
347,4021,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70069885,30.30080032,"(30.30080032, -97.70069885)"
347,4022,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70069885,30.30080032,"(30.30080032, -97.70069885)"
347,4023,Standard Pacific - SF - Section 1 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2014,2015,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.70059967,30.30080032,"(30.30080032, -97.70059967)"
347,4025,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.6964035,30.29269981,"(30.29269981, -97.6964035)"
347,4026,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69629669,30.29269981,"(30.29269981, -97.69629669)"
347,4027,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69629669,30.29269981,"(30.29269981, -97.69629669)"
347,4028,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69619751,30.29269981,"(30.29269981, -97.69619751)"
347,4029,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69609833,30.29269981,"(30.29269981, -97.69609833)"
347,4030,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69599915,30.29269981,"(30.29269981, -97.69599915)"
347,4031,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69539642,30.29229927,"(30.29229927, -97.69539642)"
347,4032,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69550323,30.29229927,"(30.29229927, -97.69550323)"
347,4033,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69550323,30.29229927,"(30.29229927, -97.69550323)"
347,4034,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69556024,30.29229927,"(30.29229927, -97.69556024)"
347,4035,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69560242,30.29249954,"(30.29249954, -97.69560242)"
347,4036,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69550323,30.29249954,"(30.29249954, -97.69550323)"
347,4037,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69529724,30.29249954,"(30.29249954, -97.69529724)"
347,4038,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69668994,30.29220009,"(30.29220009, -97.69668994)"
347,4039,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.6969986,30.29220009,"(30.29220009, -97.6969986)"
347,4040,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69709778,30.29220009,"(30.29220009, -97.69709778)"
347,4041,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69719696,30.29220009,"(30.29220009, -97.69719696)"
347,4042,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2015,0,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69719696,30.29249954,"(30.29249954, -97.69719696)"
347,4043,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.69709778,30.29249954,"(30.29249954, -97.69709778)"
347,4044,David Weekley - SF - Section 7 (RMMA MDA),"Catellus Austin, LLC",Catellus Austin LLC,Undisclosed,"78,723",9,1,1,,Single Family,Ownership,Affordability Period Expired,2015,2016,1,None,0,0,0,0,0,0,1,0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,0,N/A,-97.6969986,30.29249954,"(30.29249954, -97.6969986)"
61,3328,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2011,2021,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64834448,30.29349998,"(30.29349998, -97.64834448)"
61,3329,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2011,2021,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64712189,30.29487176,"(30.29487176, -97.64712189)"
61,3330,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64836676,30.29299548,"(30.29299548, -97.64836676)"
61,3331,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.6477932,30.29388235,"(30.29388235, -97.6477932)"
61,3332,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64731163,30.2945785,"(30.2945785, -97.64731163)"
61,3333,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64805401,30.29429823,"(30.29429823, -97.64805401)"
61,3334,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64701765,30.29668886,"(30.29668886, -97.64701765)"
61,3335,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64787307,30.29472061,"(30.29472061, -97.64787307)"
61,3336,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64646745,30.29465999,"(30.29465999, -97.64646745)"
61,3337,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64709519,30.2965723,"(30.2965723, -97.64709519)"
61,3338,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2013,2023,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64792552,30.29357716,"(30.29357716, -97.64792552)"
61,3339,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64700228,30.29605465,"(30.29605465, -97.64700228)"
61,3340,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64823803,30.29376633,"(30.29376633, -97.64823803)"
61,3341,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64697624,30.29684199,"(30.29684199, -97.64697624)"
61,3342,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64818885,30.29390139,"(30.29390139, -97.64818885)"
61,3343,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64802549,30.29443372,"(30.29443372, -97.64802549)"
61,3344,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.6479662,30.29344907,"(30.29344907, -97.6479662)"
61,3345,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64718136,30.29644159,"(30.29644159, -97.64718136)"
61,3346,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64682279,30.2962765,"(30.2962765, -97.64682279)"
61,3347,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64816043,30.29403331,"(30.29403331, -97.64816043)"
61,3348,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64724076,30.29386219,"(30.29386219, -97.64724076)"
61,3349,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2014,2024,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.6480907,30.29416651,"(30.29416651, -97.6480907)"
61,3350,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64849267,30.29321658,"(30.29321658, -97.64849267)"
61,3351,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64843839,30.29338734,"(30.29338734, -97.64843839)"
61,3352,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64802049,30.29327831,"(30.29327831, -97.64802049)"
61,3353,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64830357,30.29363519,"(30.29363519, -97.64830357)"
61,3354,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64787263,30.29369781,"(30.29369781, -97.64787263)"
61,3355,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64708433,30.29592386,"(30.29592386, -97.64708433)"
61,3356,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64689598,30.296167,"(30.296167, -97.64689598)"
61,3357,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64674486,30.29640739,"(30.29640739, -97.64674486)"
61,3358,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64665052,30.29653432,"(30.29653432, -97.64665052)"
61,3359,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64659333,30.29666206,"(30.29666206, -97.64659333)"
61,3360,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64763953,30.29421434,"(30.29421434, -97.64763953)"
61,3361,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64747952,30.29492222,"(30.29492222, -97.64747952)"
61,3362,Sendero Hills,Undisclosed,Austin Neighborhood Alliance for Habitat,Undisclosed,"78,724",1,1,1,,Single Family,Ownership,Project Completed,2012,2022,10,None,,0,0,0,0,0,1,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,"40,816.33",0,0,0,0,0,0,"40,816.33",N/A,-97.64748908,30.29457862,"(30.29457862, -97.64748908)"
